,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Arizona State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Courtney Ekmark,30,2,7,.286,0,1,.000,2,6,.333,0,0,,0,5,5,2,0,0,0,2,6
1,Robbi Ryan,29,3,9,.333,2,6,.333,1,3,.333,2,2,1.000,0,1,1,2,3,0,0,1,9
2,Kianna Ibis,28,4,10,.400,3,7,.429,1,3,.333,0,0,,1,2,3,0,1,0,1,1,9
3,Reili Richardson,27,0,4,.000,0,3,.000,0,1,.000,0,0,,0,1,1,6,1,0,2,2,0
4,Charnea Johnson-Chapman,20,2,5,.400,2,5,.400,0,0,,0,0,,3,5,8,1,1,1,2,1,4
6,Sophia Elenga,18,4,9,.444,4,9,.444,0,0,,1,2,.500,3,1,4,0,1,1,1,4,9
7,Iris Mbulito,15,2,3,.667,1,2,.500,1,1,1.000,2,4,.500,1,2,3,3,2,0,0,0,7
8,Jamie Ruden,14,4,9,.444,2,5,.400,2,4,.500,0,2,.000,0,1,1,0,1,0,1,0,10
9,Taya Hanson,10,1,4,.250,0,1,.000,1,3,.333,0,0,,1,1,2,0,0,0,0,0,3
10,Kiara Russell,9,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,2,0,0,0,1,0
11,School Totals,200,22,62,.355,14,40,.350,8,22,.364,5,10,.500,9,20,29,16,10,2,7,12,57
