,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Beatrice Mompremier,35,.250,.250,.000,.000,22.9,46.9,36.4,0.0,1.8,5.7,29.4,26.1,53,70,
1,Laura Cornelius,33,.559,.583,.167,.250,0.0,6.2,3.5,25.1,0.0,0.0,13.1,24.9,110,99,
2,Mykea Gray,33,.484,.417,.667,.250,0.0,9.3,5.3,13.4,0.0,0.0,7.0,23.3,111,97,
3,Emese Hof,32,.504,.400,.000,.400,12.5,6.4,9.1,0.0,1.9,0.0,25.4,13.2,93,93,
4,Endia Banks,29,.667,.667,.333,.000,0.0,10.6,6.0,7.9,0.0,0.0,33.3,16.7,91,97,
6,Kelsey Marshall,15,.625,.625,.750,.000,0.0,6.8,3.9,15.1,0.0,0.0,33.3,21.5,90,98,
7,Taylor Mason,10,.333,.333,.333,.000,0.0,10.3,5.8,0.0,0.0,0.0,0.0,16.1,81,97,
8,Khaila Prather,10,.000,.000,.000,.000,13.3,20.5,17.4,0.0,6.2,10.0,0.0,5.4,47,69,
9,Sarah Mortensen,3,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0,102,
10,School Totals,200,.460,.438,.304,.143,33.3,76.9,58.0,30.4,4.6,7.5,20.1,100.0,84.6,87.7,
