,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Katie Rutan,39,.608,.591,.636,.727,3.9,24.8,14.9,9.0,4.6,5.0,0.0,19.7,153,68,
1,Alyssa Thomas,36,.739,.722,.111,.111,4.3,7.7,6.1,22.7,1.7,2.7,9.6,30.7,149,80,
2,Chloe Pavlech,36,.800,.800,.600,.000,0.0,0.0,0.0,27.0,3.3,0.0,16.7,8.8,163,80,
3,Alicia DeVaughn,28,.623,.600,.000,.600,22.0,29.6,26.0,6.0,0.0,7.0,24.0,15.7,118,75,
4,Tianna Hawkins,24,.463,.417,.083,.167,32.1,34.5,33.3,16.9,2.5,0.0,13.4,32.8,114,75,
6,Malina Howard,28,.000,.000,.000,.000,0.0,9.9,5.2,0.0,6.4,0.0,50.0,18.9,0,72,
7,Sequoia Austin,8,,,,,19.2,34.5,27.3,17.9,0.0,0.0,100.0,6.6,72,81,
8,Caitlin Adams,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,87,
9,School Totals,200,.586,.563,.232,.268,46.2,86.2,67.3,53.6,14.9,12.2,17.1,100.0,110.4,73.1,
