,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,NC State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Aislinn Konig,35,5,9,.556,3,3,1.000,2,6,.333,0,0,,0,5,5,2,1,0,0,1,12
1,Kaila Ealey,32,2,2,1.000,2,2,1.000,0,0,,3,4,.750,1,3,4,3,2,0,5,1,7
2,Kiara Leslie,29,5,8,.625,3,4,.750,2,4,.500,1,2,.500,1,3,4,2,1,0,2,2,13
3,Akela Maize,29,2,10,.200,2,10,.200,0,0,,4,5,.800,0,7,7,1,0,4,2,2,8
4,Chelsea Nelson,25,3,7,.429,2,6,.333,1,1,1.000,2,4,.500,3,9,12,0,0,0,2,3,9
6,Armani Hawkins,14,0,5,.000,0,4,.000,0,1,.000,0,0,,0,1,1,1,2,1,0,1,0
7,Erika Cassell,12,3,4,.750,1,2,.500,2,2,1.000,1,2,.500,0,5,5,0,0,0,0,2,9
8,DD Rogers,10,0,2,.000,0,1,.000,0,1,.000,0,0,,1,0,1,0,2,0,0,1,0
9,Kai Crutchfield,7,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,1,1,2
10,Nae Nae Cole,4,1,2,.500,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,1,2,2
11,Kayla Jones,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
12,Katie Wadsworth,1,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0
13,School Totals,200,22,52,.423,15,35,.429,7,17,.412,11,17,.647,7,34,41,10,8,5,13,16,62
