,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Oklahoma ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Whitney Hand,39,4,11,.364,2,4,.500,2,7,.286,2,2,1.000,3,7,10,6,2,0,2,2,12
1,Morgan Hook,36,5,13,.385,2,5,.400,3,8,.375,0,0,,0,1,1,4,1,0,3,0,13
2,Aaryn Ellenberg,26,10,18,.556,5,7,.714,5,11,.455,3,5,.600,1,4,5,4,0,0,0,2,28
3,Nicole Griffin,22,4,7,.571,4,7,.571,0,0,,2,4,.500,3,4,7,0,1,2,0,3,10
4,Kaylon Williams,21,5,5,1.000,5,5,1.000,0,0,,0,1,.000,4,5,9,1,2,0,3,3,10
6,Sharane Campbell-Olds,20,3,9,.333,3,7,.429,0,2,.000,0,2,.000,1,1,2,4,2,0,0,1,6
7,Jelena Cerina,15,0,2,.000,0,2,.000,0,0,,3,4,.750,2,3,5,0,0,0,0,2,3
8,Joanna McFarland,13,2,3,.667,2,2,1.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,4
9,DaShawn Harden,7,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,2,2,0,0,0,2
10,Jacqueline Jeffcoat,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,34,69,.493,24,40,.600,10,29,.345,10,18,.556,14,25,39,22,10,2,8,13,88
