,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Duke ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jasmine Thomas,35,6,17,.353,5,12,.417,1,5,.200,6,6,1.000,0,3,3,4,1,1,3,3,19
1,Karima Christmas,31,7,16,.438,7,15,.467,0,1,.000,9,14,.643,4,5,9,3,3,0,0,3,23
2,Chelsea Gray,29,5,5,1.000,5,5,1.000,0,0,,6,6,1.000,1,0,1,1,2,0,2,1,16
3,Krystal Thomas,29,0,2,.000,0,2,.000,0,0,,0,2,.000,1,4,5,0,1,1,2,2,0
4,Haley Peters,28,2,7,.286,2,5,.400,0,2,.000,0,1,.000,4,2,6,1,0,0,2,1,4
6,Allison Vernerey,18,1,5,.200,1,5,.200,0,0,,0,0,,3,3,6,1,1,0,2,4,2
7,Richa Jackson,13,2,4,.500,2,4,.500,0,0,,0,0,,1,3,4,0,1,0,0,1,4
8,Chloe Wells,8,1,4,.250,1,2,.500,0,2,.000,0,0,,2,0,2,3,1,0,1,0,2
9,Shay Selby,5,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,1,0,1,0,0
10,Tricia Liston,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Kathleen Scheer,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
12,School Totals,200,24,62,.387,23,52,.442,1,10,.100,21,29,.724,16,20,36,14,11,2,13,16,70
