,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisville ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Hailey Van Lith,38,9,15,.600,8,13,.615,1,2,.500,3,3,1.000,1,2,3,1,2,1,4,2,22
1,Kianna Smith,37,5,13,.385,4,9,.444,1,4,.250,0,0,,1,0,1,1,3,0,2,3,11
2,Chelsie Hall,36,6,10,.600,3,6,.500,3,4,.750,0,0,,0,0,0,2,4,0,1,2,15
3,Emily Engstler,34,1,9,.111,1,4,.250,0,5,.000,3,4,.750,2,14,16,4,6,1,1,3,5
4,Olivia Cochran,20,4,7,.571,4,7,.571,0,0,,1,2,.500,1,3,4,1,0,1,3,4,9
6,Mykasa Robinson,17,0,1,.000,0,1,.000,0,0,,0,0,,1,1,2,3,0,0,0,2,0
7,Liz Dixon,14,0,3,.000,0,3,.000,0,0,,0,0,,0,0,0,0,0,1,0,1,0
8,Ahlana Smith,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,25,58,.431,20,43,.465,5,15,.333,7,9,.778,6,20,26,12,15,4,11,17,62
