,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Hailey Van Lith,38,.670,.633,.133,.200,3.5,7.0,5.3,6.8,3.1,3.3,19.7,29.3,108,83,
1,Kianna Smith,37,.423,.423,.308,.000,3.6,0.0,1.8,5.5,4.8,0.0,13.3,22.2,80,83,
2,Chelsie Hall,36,.750,.750,.400,.000,0.0,0.0,0.0,12.1,6.6,0.0,9.1,16.8,136,80,
3,Emily Engstler,34,.229,.111,.556,.444,7.8,54.9,31.4,19.8,10.6,3.7,8.5,19.0,72,43,
4,Olivia Cochran,20,.566,.571,.000,.286,6.7,20.0,13.3,11.8,0.0,6.3,27.6,29.8,86,82,
6,Mykasa Robinson,17,.000,.000,.000,.000,7.8,7.8,7.8,28.2,0.0,0.0,0.0,3.2,121,90,
7,Liz Dixon,14,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,8.9,0.0,11.7,0,91,
8,Ahlana Smith,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,94,
9,School Totals,200,.498,.474,.259,.155,20.0,66.7,43.3,48.0,22.4,12.5,15.0,100.0,92.5,74.6,
