,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sabrina Ionescu,33,.667,.667,.556,.000,7.5,10.6,9.1,42.0,0.0,0.0,30.8,19.2,125,82,
1,Maite Cazorla,33,.583,.583,.500,.000,0.0,7.1,3.7,19.0,7.5,5.7,40.0,14.8,91,63,
2,Satou Sabally,31,.782,.833,.667,.250,20.1,41.5,31.1,6.9,6.0,0.0,7.0,22.5,165,51,
3,Ruthy Hebard,27,.738,.692,.000,.308,13.8,34.7,24.6,0.0,9.2,0.0,6.3,28.5,161,45,
4,Erin Boley,26,.352,.278,.667,.222,9.6,4.5,7.0,11.8,2.4,0.0,0.0,18.5,136,79,
6,Morgan Yaeger,17,.000,.000,1.000,.000,0.0,13.8,7.1,8.1,3.6,0.0,50.0,5.7,35,71,
7,Lydia Giomi,16,.393,.286,.000,.571,31.1,0.0,15.1,0.0,0.0,11.8,0.0,26.7,133,83,
8,Oti Gildon,16,.144,.000,.000,.333,23.3,7.3,15.1,8.6,11.6,0.0,12.7,24.0,74,55,
9,School Totals,199,.556,.524,.365,.238,59.4,82.4,71.2,58.6,25.0,9.5,14.6,100.0,121.9,62.5,
