,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,South Dakota,67.7,0.615,14.5,9.5,0.212,110.3
1,Mississippi,68.0,0.441,14.4,24.2,0.153,89.7
