,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Arizona State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Moriah Mack,37,.553,.556,.111,.222,6.4,9.4,7.6,8.0,3.0,0.0,23.3,16.7,94,109,
1,Shanice Davis,36,.310,.182,.545,.364,3.3,14.5,7.8,6.6,3.1,0.0,28.2,23.7,55,107,
2,Sasha Weber,33,.695,.667,.750,.167,0.0,10.5,4.3,0.0,0.0,0.0,35.2,29.0,91,115,
3,Brooke Salas,20,.576,.500,.333,.333,0.0,17.4,7.0,15.4,2.8,0.0,36.8,26.2,79,107,
4,Brianna Freeman,18,.336,.400,.000,.400,13.1,9.7,11.7,0.0,3.1,0.0,14.5,18.4,70,108,
6,Tamera William,25,.072,.000,.167,.333,0.0,20.9,8.4,16.8,6.6,3.8,0.0,13.2,34,95,
7,Tyler Ellis,18,.000,.000,.000,.000,26.1,19.3,23.4,0.0,3.1,5.3,0.0,2.7,99,103,
8,Zaire Williams,8,.250,.250,.250,.000,14.7,21.7,17.5,0.0,0.0,0.0,20.0,30.1,51,113,
9,Tyesha Taylor,4,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,23.8,0.0,24.1,0,102,
10,Abby Scott,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,118,
11,School Totals,200,.415,.375,.357,.250,29.4,69.6,45.6,26.3,13.9,7.1,25.1,100.0,72.2,102.8,
