,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,California ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Inga Orekhova,43,.635,.571,.643,.500,0.0,12.2,6.2,11.2,2.7,0.0,10.5,21.1,137,108,
1,Andrea Smith,36,.458,.381,.476,.524,6.0,17.4,11.8,7.7,1.6,0.0,7.2,36.8,110,107,
2,Alisia Jenkins,35,.400,.400,.000,.000,15.3,12.0,13.6,5.7,1.6,2.4,28.6,9.5,89,109,
3,Andrell Smith,33,.335,.250,.438,.250,19.5,3.2,11.2,32.6,1.7,0.0,14.5,30.0,96,114,
4,Akila McDonald,32,.500,.500,.000,.000,6.7,16.4,11.6,0.0,3.6,7.8,14.3,10.4,103,99,
6,Courtney Williams,20,.571,.571,.143,.000,10.7,10.5,10.6,42.2,2.9,0.0,12.5,19.1,127,107,
7,Caitlin Rowe,12,.526,,,,8.9,26.2,17.6,0.0,0.0,0.0,53.2,7.5,66,102,
8,Tiffany Conner,11,.000,.000,1.000,.000,9.7,0.0,4.8,0.0,10.4,0.0,50.0,8.7,21,100,
9,Kaneisha Saunders,3,.526,,,,0.0,0.0,0.0,60.0,0.0,0.0,0.0,14.0,144,121,
10,Shavontae Naylor,0,,,,,,,,,,,,,,,
11,School Totals,225,.474,.414,.400,.371,45.2,60.5,52.9,52.0,12.7,7.4,13.6,100.0,98.7,103.8,
