,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Baylor ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Queen Egbo,35,5,9,.556,5,9,.556,0,0,,2,6,.333,4,9,13,0,3,7,2,1,12
1,DiDi Richards,35,2,4,.500,2,4,.500,0,0,,0,0,,0,5,5,9,1,2,0,2,4
2,Moon Ursin,34,7,13,.538,6,11,.545,1,2,.500,6,6,1.000,4,2,6,2,1,0,1,2,21
3,NaLyssa Smith,23,7,13,.538,7,13,.538,0,0,,1,2,.500,0,4,4,0,0,4,3,2,15
4,Trinity Oliver,11,1,3,.333,1,3,.333,0,0,,0,0,,0,2,2,0,1,0,0,0,2
6,DiJonai Carrington,29,7,15,.467,5,8,.625,2,7,.286,5,6,.833,5,3,8,3,2,0,2,4,21
7,Caitlin Bickle,14,2,4,.500,0,2,.000,2,2,1.000,0,0,,1,1,2,0,0,0,0,1,6
8,Sarah Andrews,6,1,2,.500,0,1,.000,1,1,1.000,0,0,,1,0,1,0,0,0,1,0,3
9,Jordyn Oliver,5,2,5,.400,2,5,.400,0,0,,0,0,,2,3,5,0,1,0,0,0,4
10,Hannah Gusters,5,1,2,.500,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,2,2
11,Jaden Owens,3,0,0,,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0
12,School Totals,200,35,70,.500,29,58,.500,6,12,.500,14,20,.700,18,29,47,16,9,13,9,14,90
