,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Queen Egbo,35,.506,.556,.000,.667,13.1,31.2,21.8,0.0,4.9,27.6,14.7,17.8,106,48,
1,DiDi Richards,35,.500,.500,.000,.000,0.0,17.3,8.4,31.4,1.6,7.9,0.0,5.2,171,75,
2,Moon Ursin,34,.662,.577,.154,.462,13.4,7.1,10.4,8.8,1.7,0.0,6.0,22.3,158,83,
3,NaLyssa Smith,23,.538,.538,.000,.154,0.0,21.1,10.2,0.0,0.0,24.0,17.8,33.4,98,67,
4,Trinity Oliver,11,.333,.333,.000,.000,0.0,22.0,10.7,0.0,5.2,0.0,0.0,12.4,96,70,
6,DiJonai Carrington,29,.588,.533,.467,.400,19.7,12.5,16.2,16.3,4.0,0.0,10.2,30.9,140,76,
7,Caitlin Bickle,14,.750,.750,.500,.000,8.2,8.7,8.4,0.0,0.0,0.0,0.0,13.0,187,87,
8,Sarah Andrews,6,.750,.750,.500,.000,19.0,0.0,9.8,0.0,0.0,0.0,33.3,22.8,110,90,
9,Jordyn Oliver,5,.400,.400,.000,.000,45.7,72.7,58.8,0.0,11.5,0.0,0.0,45.6,121,39,
10,Hannah Gusters,5,.500,.500,.000,.000,22.9,0.0,11.8,0.0,0.0,0.0,0.0,18.2,140,90,
11,Jaden Owens,3,,,,,0.0,0.0,0.0,76.2,0.0,0.0,,0.0,217,90,
12,School Totals,200,.566,.543,.171,.286,51.4,87.9,69.1,45.7,12.9,44.8,10.2,100.0,128.6,68.6,
