,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Notre Dame ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Skylar Diggins,44,8,17,.471,7,15,.467,1,2,.500,2,2,1.000,2,2,4,4,3,2,4,3,19
1,Brittany Mallory,41,4,9,.444,2,3,.667,2,6,.333,1,2,.500,1,3,4,5,4,1,1,2,11
2,Devereaux Peters,40,6,10,.600,6,10,.600,0,0,,5,8,.625,4,8,12,2,2,4,2,3,17
3,Natalie Novosel,38,5,19,.263,3,14,.214,2,5,.400,8,11,.727,5,2,7,4,1,0,3,2,20
4,Kayla McBride,35,2,12,.167,2,11,.182,0,1,.000,4,4,1.000,2,4,6,1,1,0,3,3,8
6,Natalie Achonwa,27,4,5,.800,4,5,.800,0,0,,0,0,,3,4,7,0,3,0,3,1,8
7,School Totals,225,29,72,.403,24,58,.414,5,14,.357,20,27,.741,17,23,40,16,14,7,16,14,83
