,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Cal State Northridge ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ashlee Guay,34,11,23,.478,8,17,.471,3,6,.500,2,2,1.000,2,1,3,4,4,0,4,2,27
1,Janae Sharpe,32,2,12,.167,2,9,.222,0,3,.000,0,0,,3,3,6,1,0,1,3,0,4
2,Cinnamon Lister,32,2,10,.200,2,6,.333,0,4,.000,0,0,,0,2,2,0,1,0,4,2,4
3,Camille Mahlknecht,29,4,7,.571,4,7,.571,0,0,,0,0,,3,3,6,0,2,1,0,4,8
4,Randi Friess,16,0,4,.000,0,1,.000,0,3,.000,0,0,,0,3,3,0,0,0,1,2,0
6,Emily Cole,21,2,6,.333,1,1,1.000,1,5,.200,1,1,1.000,0,2,2,0,1,1,0,2,6
7,Katelin King,21,2,3,.667,1,1,1.000,1,2,.500,0,0,,0,1,1,1,0,0,0,3,5
8,Tessa Boagni,10,1,2,.500,1,2,.500,0,0,,1,2,.500,3,0,3,0,0,0,0,2,3
9,Caroline Gilling,3,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3
10,Jasmine Johnson,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,Travis Newman,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,25,69,.362,19,45,.422,6,24,.250,4,5,.800,11,16,27,6,8,3,12,19,60
