,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Janae Sharpe,37,.557,.525,.300,.350,0.0,19.7,8.3,28.8,0.0,0.0,8.0,34.1,110,107,
1,Cinnamon Lister,36,.413,.333,.000,.444,0.0,10.1,4.3,25.2,0.0,0.0,8.5,16.4,91,111,
2,Ashlee Guay,31,.333,.333,.444,.000,5.7,0.0,3.3,7.0,1.9,0.0,18.2,17.8,66,112,
3,Camille Mahlknecht,22,.200,.200,.000,.000,8.1,16.5,11.7,0.0,0.0,17.7,0.0,22.8,53,100,
4,Randi Friess,16,.000,.000,.667,.000,5.6,7.6,6.4,0.0,3.6,0.0,0.0,9.4,19,105,
6,Breeyon Alexander-Perry,21,.250,.250,.250,.000,4.2,11.5,7.3,0.0,0.0,0.0,0.0,9.6,65,111,
7,Bernadette Fong,16,.455,.375,.000,.500,16.7,22.7,19.2,0.0,3.6,0.0,0.0,30.7,108,97,
8,Jasmine Johnson,10,.500,.500,.000,.000,0.0,24.2,10.3,0.0,0.0,0.0,0.0,10.1,102,104,
9,Haley White,9,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0,113,
10,Emily Cole,1,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,0,117,
11,Mikayla Thielges,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,117,
12,School Totals,200,.386,.346,.221,.221,20.0,60.6,37.2,38.1,4.3,9.8,6.2,100.0,82.9,104.3,
