,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,South Carolina,64.2,0.425,13.1,48.6,0.119,101.6
1,Stanford,64.2,0.458,15.4,46.9,0.183,103.1
