,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kiana Williams,40,.286,.286,.071,.000,0.0,0.0,0.0,14.3,1.6,0.0,0.0,18.1,93,122,
1,Lexie Hull,39,.433,.294,.118,.471,19.2,19.4,19.3,19.6,3.2,2.2,12.8,31.2,114,100,
2,Haley Jones,29,.857,.857,.143,.000,8.6,7.5,8.0,28.1,2.1,2.9,17.6,30.3,143,112,
3,Cameron Brink,22,.750,.750,.000,.000,5.7,14.7,10.5,0.0,0.0,23.2,42.9,16.5,81,104,
4,Anna Wilson,20,.000,.000,.000,.000,12.5,0.0,5.8,0.0,0.0,0.0,66.7,7.8,25,126,
6,Ashten Prechtel,24,.756,.700,.600,.400,15.6,22.5,19.3,8.3,2.6,7.1,14.5,14.8,153,97,
7,Lacie Hull,11,.169,.000,.000,1.000,0.0,0.0,0.0,14.5,5.7,0.0,0.0,13.6,71,110,
8,Francesca Belibi,11,.000,.000,.000,.000,11.4,19.7,15.8,0.0,5.7,7.7,0.0,14.1,22,91,
9,Alyssa Jerome,2,,,,,0.0,0.0,0.0,0.0,0.0,42.6,,0.0,,112,
10,Hannah Jump,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,126,
11,School Totals,200,.502,.458,.133,.200,46.9,51.4,49.3,44.0,10.9,25.5,15.4,100.0,103.1,101.6,
