,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Louisville ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Courtney Vandersloot,39,.871,.850,.100,1.400,0.0,15.5,8.1,42.7,9.6,0.0,30.2,28.9,130,83,
1,Katelan Redmon,39,.357,.357,.071,.000,10.3,12.4,11.4,5.2,2.7,0.0,17.6,21.2,76,99,
2,Janelle Bekkering,37,.476,.273,.182,.909,10.8,0.0,5.1,9.9,4.3,0.0,0.0,20.2,127,100,
3,Kelly Bowen,32,.550,.500,.333,.444,8.3,18.9,13.9,6.3,1.7,0.0,8.5,17.9,120,98,
4,Kayla Standish,31,.400,.400,.000,.000,4.3,7.8,6.1,0.0,0.0,5.1,16.7,18.8,76,104,
6,Claire Raap,19,.333,.333,.000,.000,0.0,25.5,13.4,9.2,0.0,4.1,0.0,7.7,91,97,
7,Jazmine Redmon,3,,,,,44.4,0.0,21.2,0.0,0.0,0.0,,0.0,211,105,
8,Shannon Reader,0,,,,,,,,,,,,,,,
9,Tatriana Lorenzo,0,,,,,,,,,,,,,,,
10,School Totals,200,.541,.456,.123,.491,33.3,60.6,47.6,48.0,17.3,5.9,15.6,100.0,101.3,92.0,
