,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisville ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tia Gibbs,38,7,13,.538,5,9,.556,2,4,.500,0,0,,2,2,4,5,3,0,4,4,16
1,Shoni Schimmel,37,8,23,.348,6,13,.462,2,10,.200,0,1,.000,1,3,4,3,3,0,2,3,18
2,Keshia Hines,34,8,14,.571,8,14,.571,0,0,,1,2,.500,3,3,6,0,1,0,1,5,17
3,Asia Taylor,31,3,7,.429,3,7,.429,0,0,,4,6,.667,6,6,12,1,1,1,4,4,10
4,Monique Reid,5,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2
6,Charmaine Tay,30,2,5,.400,2,5,.400,0,0,,0,0,,0,4,4,3,0,0,5,0,4
7,Becky Burke,12,0,1,.000,0,0,,0,1,.000,0,0,,1,1,2,0,0,0,1,1,0
8,Sheronne Vails,5,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,1,2
9,Antonita Slaughter,4,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
10,Shelby Harper,4,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0
11,School Totals,200,30,67,.448,26,51,.510,4,16,.250,5,9,.556,13,20,33,13,8,1,18,19,69
