,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,UCLA ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kennedy Burke,36,4,7,.571,3,3,1.000,1,4,.250,0,0,,0,5,5,9,1,2,0,2,9
1,Kari Korver,28,7,10,.700,0,0,,7,10,.700,0,0,,0,3,3,0,1,0,1,1,21
2,Jordin Canada,27,4,7,.571,3,4,.750,1,3,.333,3,4,.750,1,4,5,11,1,0,2,1,12
3,Monique Billings,25,5,9,.556,5,9,.556,0,0,,2,4,.500,1,1,2,0,3,2,2,0,12
4,Kelli Hayes,24,2,2,1.000,2,2,1.000,0,0,,0,0,,2,1,3,0,0,1,0,1,4
6,Nicole Kornet,21,2,9,.222,2,3,.667,0,6,.000,0,0,,1,3,4,1,1,0,1,1,4
7,Paulina Hersler,20,4,6,.667,3,5,.600,1,1,1.000,0,0,,2,2,4,1,0,0,0,2,9
8,Dominique Williams,12,0,0,,0,0,,0,0,,0,0,,0,2,2,1,1,0,2,2,0
9,Ashley Hearn,7,2,3,.667,2,3,.667,0,0,,0,0,,0,0,0,0,0,1,0,0,4
10,School Totals,200,30,53,.566,20,29,.690,10,24,.417,5,8,.625,7,21,28,23,8,6,8,10,75
