,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Iowa State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kelsey Bolte,33,5,12,.417,3,6,.500,2,6,.333,0,0,,2,2,4,2,2,0,2,0,12
1,Alison Lacey,29,3,8,.375,2,4,.500,1,4,.250,0,0,,0,4,4,7,1,0,3,1,7
2,Anna Prins,27,9,16,.563,8,15,.533,1,1,1.000,2,2,1.000,4,6,10,1,0,1,3,2,21
3,Denae Stuckey,25,0,5,.000,0,5,.000,0,0,,0,0,,2,3,5,1,2,0,2,2,0
4,Chelsea Poppens,17,5,6,.833,5,6,.833,0,0,,8,8,1.000,2,6,8,1,0,0,2,4,18
6,Amanda Zimmerman,20,3,3,1.000,2,2,1.000,1,1,1.000,0,1,.000,2,1,3,1,0,1,1,1,7
7,Whitney Williams,20,2,5,.400,0,1,.000,2,4,.500,0,0,,0,2,2,2,0,0,0,3,6
8,Jessica Schroll,12,1,1,1.000,1,1,1.000,0,0,,2,2,1.000,0,3,3,0,0,1,1,2,4
9,Chassidy Cole,5,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
10,Anna Florzak,4,0,0,,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2
11,Genesis Lightbourne,4,1,2,.500,1,2,.500,0,0,,0,0,,1,2,3,0,0,0,1,0,2
12,Shellie Mosman,4,0,1,.000,0,0,,0,1,.000,0,0,,0,2,2,0,0,0,0,1,0
13,School Totals,200,29,59,.492,22,42,.524,7,17,.412,14,15,.933,13,31,44,16,5,3,15,16,79
