,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kelsey Bolte,39,.402,.350,.450,.250,0.0,23.9,10.4,39.9,1.5,0.0,8.3,29.3,97,106,
1,Lauren Mansfield,38,.202,.000,.500,.500,0.0,3.5,1.5,11.1,1.5,0.0,29.1,8.5,49,109,
2,Anna Prins,29,.636,.538,.308,1.077,10.6,36.8,22.0,0.0,0.0,0.0,20.7,39.3,111,108,
3,Chelsea Poppens,23,.323,.250,.125,.750,40.1,17.4,30.2,11.2,0.0,0.0,32.0,32.1,69,111,
4,Jessica Schroll,17,.288,.333,.333,.333,6.0,15.7,10.2,14.1,0.0,0.0,36.8,15.1,51,111,
6,Hallie Christofferson,23,.625,.625,.500,.000,0.0,23.2,10.1,0.0,0.0,0.0,0.0,8.2,136,109,
7,Chassidy Cole,19,.606,.500,.000,.500,5.4,14.0,9.2,37.4,3.0,0.0,0.0,6.1,167,104,
8,Kelsey Harris,9,1.000,1.000,.000,.000,11.4,0.0,6.4,0.0,0.0,0.0,50.0,10.5,85,112,
9,Amanda Zimmerman,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,113,
10,Elly Arganbright,0,,,,,,,,,,,,,,,
11,School Totals,200,.465,.391,.345,.527,38.5,90.0,60.9,63.2,4.3,0.0,19.8,100.0,91.4,105.7,
