,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Iowa State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kelsey Bolte,39,6,20,.300,4,11,.364,2,9,.222,4,5,.800,0,7,7,5,1,0,2,4,18
1,Lauren Mansfield,38,0,4,.000,0,2,.000,0,2,.000,2,2,1.000,0,1,1,2,1,0,2,4,2
2,Anna Prins,29,6,13,.462,4,9,.444,2,4,.500,11,14,.786,3,8,11,0,0,0,5,4,25
3,Chelsea Poppens,23,2,8,.250,2,7,.286,0,1,.000,3,6,.500,9,3,12,1,0,0,5,0,7
4,Jessica Schroll,17,1,3,.333,1,2,.500,0,1,.000,0,1,.000,1,2,3,1,0,0,2,2,2
6,Hallie Christofferson,23,2,4,.500,1,2,.500,1,2,.500,0,0,,0,4,4,0,0,0,0,4,5
7,Chassidy Cole,19,1,2,.500,1,2,.500,0,0,,1,1,1.000,1,2,3,3,1,0,0,0,3
8,Kelsey Harris,9,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,1,2,2
9,Amanda Zimmerman,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Elly Arganbright,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,19,55,.345,14,36,.389,5,19,.263,21,29,.724,15,27,42,12,3,0,17,20,64
