,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,South Carolina ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tyasha Harris,32,2,8,.250,2,5,.400,0,3,.000,1,1,1.000,1,2,3,6,3,0,1,2,5
1,Te'a Cooper,20,5,9,.556,3,5,.600,2,4,.500,5,6,.833,0,0,0,0,0,0,2,2,17
2,Alexis Jennings,18,0,4,.000,0,4,.000,0,0,,5,6,.833,0,2,2,0,0,0,1,3,5
3,Destanni Henderson,15,1,6,.167,1,4,.250,0,2,.000,0,0,,2,2,4,1,0,0,1,0,2
4,Doniyah Cliney,13,1,3,.333,1,2,.500,0,1,.000,0,0,,0,0,0,0,1,0,2,1,2
6,Mikiah Herbert Harrigan,29,5,13,.385,5,12,.417,0,1,.000,6,6,1.000,0,5,5,1,0,3,0,5,16
7,Bianca Cuevas-Moore,22,3,12,.250,1,5,.200,2,7,.286,5,6,.833,0,0,0,0,1,0,2,0,13
8,LeLe Grissett,15,2,4,.500,2,4,.500,0,0,,0,0,,3,1,4,0,0,3,1,2,4
9,Nelly Perry,14,0,2,.000,0,1,.000,0,1,.000,0,0,,1,2,3,0,0,0,0,0,0
10,Victaria Saxton,9,1,1,1.000,1,1,1.000,0,0,,0,0,,1,1,2,1,0,1,1,2,2
11,Bianca Jackson,8,1,1,1.000,1,1,1.000,0,0,,0,2,.000,1,0,1,0,1,0,0,0,2
12,LaDazhia Williams,4,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0
13,Elysa Wesolek,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
14,School Totals,200,21,63,.333,17,44,.386,4,19,.211,22,27,.815,9,17,26,9,6,7,11,18,68
