,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Montana ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Stephanie Stender,35,1,10,.100,0,4,.000,1,6,.167,3,4,.750,2,4,6,1,2,0,2,2,6
1,Kenzie De Boer,31,1,4,.250,0,1,.000,1,3,.333,2,2,1.000,2,2,4,4,0,0,10,4,5
2,Alyssa Smith,30,5,8,.625,1,2,.500,4,6,.667,0,0,,0,4,4,0,0,0,5,4,14
3,Sarah Ena,22,4,9,.444,3,8,.375,1,1,1.000,0,0,,3,1,4,0,3,0,1,3,9
4,Jessa Linford,16,2,7,.286,2,6,.333,0,1,.000,0,0,,0,1,1,1,1,2,1,3,4
6,Katie Baker,25,2,6,.333,2,5,.400,0,1,.000,2,4,.500,0,2,2,1,1,0,2,1,6
7,Jordan Sullivan,18,1,3,.333,1,3,.333,0,0,,0,0,,1,3,4,0,1,0,1,1,2
8,Lexie Nelson,16,0,2,.000,0,0,,0,2,.000,0,0,,1,0,1,2,0,0,0,1,0
9,Alexandra Hurley,7,0,0,,0,0,,0,0,,1,2,.500,1,0,1,0,0,0,1,1,1
10,School Totals,200,16,49,.327,9,29,.310,7,20,.350,8,12,.667,10,17,27,9,8,2,23,20,47
