,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,UCLA ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Stephanie Stender,35,.252,.150,.600,.400,7.9,16.3,12.0,7.7,3.5,0.0,14.5,20.3,62,84,
1,Kenzie De Boer,31,.505,.375,.750,.500,8.9,9.2,9.1,35.1,0.0,0.0,67.2,24.8,47,93,
2,Alyssa Smith,30,.875,.875,.750,.000,0.0,19.0,9.4,0.0,0.0,0.0,38.5,22.4,90,89,
3,Sarah Ena,22,.500,.500,.111,.000,18.8,6.5,12.8,0.0,8.4,0.0,10.0,23.5,101,77,
4,Jessa Linford,16,.286,.286,.143,.000,0.0,8.9,4.4,22.7,3.8,15.2,12.5,25.9,65,79,
6,Katie Baker,25,.380,.333,.167,.667,0.0,11.4,5.6,12.5,2.5,0.0,20.5,20.2,73,88,
7,Jordan Sullivan,18,.333,.333,.000,.000,7.7,23.8,15.6,0.0,3.4,0.0,25.0,11.5,60,81,
8,Lexie Nelson,16,.000,.000,1.000,.000,8.6,0.0,4.4,31.3,0.0,0.0,0.0,6.5,68,98,
9,Alexandra Hurley,7,.526,,,,19.7,0.0,10.0,0.0,0.0,0.0,53.2,13.9,64,96,
10,School Totals,200,.430,.398,.408,.245,34.5,60.7,47.4,56.3,12.3,6.1,29.6,100.0,72.3,84.6,
