,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Towson ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kionna Jeter,37,8,27,.296,4,12,.333,4,15,.267,0,1,.000,3,2,5,2,7,0,0,1,20
1,Qierra Murray,36,3,9,.333,2,7,.286,1,2,.500,0,0,,1,3,4,5,1,0,4,2,7
2,Nukiya Mayo,29,2,13,.154,0,8,.000,2,5,.400,2,2,1.000,4,2,6,1,0,3,1,2,8
3,Ryan Holder,20,1,1,1.000,1,1,1.000,0,0,,1,2,.500,1,1,2,0,0,1,2,1,3
4,Maia Lee,17,3,6,.500,3,6,.500,0,0,,0,0,,3,1,4,0,0,1,1,1,6
6,Janeen Camp,17,3,5,.600,3,5,.600,0,0,,2,4,.500,2,6,8,0,0,0,3,5,8
7,Danielle Durjan,16,1,5,.200,1,1,1.000,0,4,.000,2,2,1.000,1,2,3,3,0,0,2,2,4
8,Aislinn Flynn,14,1,4,.250,1,3,.333,0,1,.000,0,0,,2,0,2,1,0,0,2,4,2
9,Tess Borgosz,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
10,Shavonne Smith,4,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3
11,Jennifer Davis,2,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,1,0
12,Cydney Rivera,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Mariah Gray,1,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
14,School Totals,200,23,73,.315,15,44,.341,8,29,.276,7,11,.636,17,18,35,13,8,5,16,20,61
