,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jasmine Lister,40,.571,.400,.100,1.400,3.2,8.7,6.5,29.4,0.0,0.0,27.1,30.7,105,90,
1,Christina Foggie,38,.242,.250,.500,.071,3.4,2.3,2.7,11.8,1.8,0.0,6.5,22.5,74,95,
2,Elan Brown,37,.603,.611,.556,.222,13.9,11.8,12.6,13.0,5.6,0.0,0.0,14.8,157,73,
3,Stephanie Holzer,27,.647,.667,.000,.333,19.1,19.3,19.2,19.7,7.7,10.1,36.8,22.3,93,55,
4,Tiffany Clarke,14,.505,.500,.000,.500,18.4,12.4,14.8,0.0,4.9,0.0,17.0,23.3,101,71,
6,Kady Schrann,16,.500,.500,.167,.000,16.1,5.4,9.7,18.5,0.0,0.0,0.0,20.8,133,94,
7,Jordan Coleman,13,,,,,0.0,0.0,0.0,14.7,0.0,0.0,,0.0,219,99,
8,Gabby Smith,11,.000,.000,1.000,.000,0.0,15.8,9.4,0.0,0.0,0.0,0.0,5.0,0,81,
9,Clair Watkins,4,1.000,1.000,.000,.000,32.3,21.7,26.0,0.0,0.0,0.0,0.0,13.8,203,73,
10,School Totals,200,.492,.451,.294,.412,48.4,47.8,48.1,61.9,13.8,6.8,16.4,100.0,103.4,79.3,
