,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Drake,74.3,0.597,22.1,28.0,0.032,102.7
1,Texas A&M,74.3,0.581,12.0,31.0,0.147,120.3
