,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Danni Williams,39,.692,.692,.538,.000,0.0,8.2,3.8,10.7,1.4,0.0,7.1,17.3,138,112,
1,Anriel Howard,39,.583,.583,.167,.000,7.1,32.8,19.0,14.2,2.8,0.0,20.0,18.6,110,104,
2,Chennedy Carter,38,.596,.528,.333,.444,0.0,21.1,9.7,42.0,8.5,0.0,8.5,29.9,136,94,
3,Khaalia Hillsman,30,.736,.714,.000,.143,23.0,5.3,14.8,5.9,3.6,0.0,0.0,23.9,164,108,
4,Jasmine Lumpkin,24,.000,.000,.000,.000,0.0,6.7,3.1,0.0,6.7,0.0,0.0,10.1,0,100,
6,Kayla Wells,21,.782,.750,.250,.250,13.1,0.0,7.1,0.0,0.0,0.0,31.1,14.8,114,117,
7,Caylinne Martin,6,.500,.500,.000,.000,0.0,26.7,12.3,0.0,0.0,0.0,50.0,32.2,45,111,
8,Jada Walton,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,117,
9,N'dea Jones,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,117,
10,Lulu McKinney,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,117,
11,School Totals,200,.608,.581,.235,.162,31.0,72.0,50.0,52.8,18.9,0.0,12.0,100.0,120.3,102.7,
