,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Drake ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Becca Hittner,30,8,17,.471,5,9,.556,3,8,.375,0,0,,0,2,2,1,1,1,2,2,19
1,Sammie Bachrodt,29,1,4,.250,0,0,,1,4,.250,0,0,,1,5,6,10,0,0,3,0,3
2,Brenni Rose,23,5,8,.625,5,7,.714,0,1,.000,0,0,,0,0,0,4,0,0,3,0,10
3,Maddie Petersen,21,3,5,.600,2,4,.500,1,1,1.000,0,0,,0,0,0,1,0,0,3,3,7
4,Becca Jonas,13,1,5,.200,1,4,.250,0,1,.000,1,2,.500,4,0,4,1,0,1,1,2,3
6,Sara Rhine,28,10,11,.909,10,11,.909,0,0,,1,1,1.000,2,8,10,0,0,0,2,2,21
7,Maddy Dean,26,3,8,.375,1,2,.500,2,6,.333,0,0,,0,1,1,8,1,0,2,3,8
8,Nicole Miller,18,1,2,.500,0,0,,1,2,.500,0,0,,0,3,3,2,1,0,0,2,3
9,Hannah Fuller,8,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,1,1,0,1,2,2
10,Paige Greiner,4,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,1,0
11,School Totals,200,33,62,.532,25,38,.658,8,24,.333,2,3,.667,7,20,27,29,4,2,18,17,76
