,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Notre Dame ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jessica Shepard,40,10,19,.526,10,19,.526,0,0,,0,0,,7,6,13,7,1,0,3,2,20
1,Jackie Young,38,5,15,.333,4,13,.308,1,2,.500,0,0,,2,3,5,2,0,0,0,3,11
2,Arike Ogunbowale,37,7,18,.389,4,10,.400,3,8,.375,6,6,1.000,0,6,6,1,1,0,0,0,23
3,Marina Mabrey,37,4,14,.286,1,4,.250,3,10,.300,1,2,.500,1,2,3,12,1,0,4,3,12
4,Brianna Turner,34,4,9,.444,4,9,.444,0,0,,7,8,.875,6,9,15,2,0,5,0,2,15
6,Abby Prohaska,8,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
7,Danielle Patterson,4,0,0,,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,1,0
8,Mikayla Vaughn,2,0,2,.000,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,1,1,0
9,School Totals,200,30,77,.390,23,57,.404,7,20,.350,14,16,.875,17,29,46,24,3,5,8,12,81
