,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jessica Shepard,40,.526,.526,.000,.000,16.7,16.2,16.5,35.0,1.3,0.0,13.6,23.9,116,105,
1,Jackie Young,38,.367,.367,.133,.000,5.0,8.5,6.7,8.5,0.0,0.0,0.0,17.2,99,111,
2,Arike Ogunbowale,37,.552,.472,.444,.333,0.0,17.5,8.2,4.8,1.4,0.0,0.0,24.2,133,105,
3,Marina Mabrey,37,.401,.393,.714,.143,2.6,5.8,4.1,50.5,1.4,0.0,21.2,22.2,96,108,
4,Brianna Turner,34,.586,.444,.000,.889,16.8,28.6,22.3,9.3,0.0,13.1,0.0,16.0,154,95,
6,Abby Prohaska,8,,,,,0.0,13.5,6.3,0.0,0.0,0.0,,0.0,,109,
7,Danielle Patterson,4,,,,,23.8,27.0,25.3,0.0,0.0,0.0,,0.0,223,104,
8,Mikayla Vaughn,2,.000,.000,.000,.000,0.0,54.1,25.3,0.0,0.0,0.0,33.3,65.2,0,95,
9,School Totals,200,.479,.435,.260,.208,40.5,78.4,58.2,80.0,3.9,11.1,8.6,100.0,106.6,100.0,
