,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Notre Dame ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Olivia Miles,38,9,19,.474,6,9,.667,3,10,.300,0,0,,0,6,6,6,0,0,4,2,21
1,Maddy Westbeld,36,6,12,.500,5,8,.625,1,4,.250,0,0,,0,8,8,1,3,0,5,2,13
2,Sonia Citron,34,2,6,.333,2,6,.333,0,0,,4,5,.800,0,5,5,0,0,1,2,2,8
3,Dara Mabrey,33,4,7,.571,3,4,.750,1,3,.333,0,0,,0,1,1,1,1,0,2,1,9
4,Maya Dodson,25,3,5,.600,3,5,.600,0,0,,0,0,,2,2,4,0,1,3,0,4,6
6,Anaya Peoples,17,3,4,.750,3,4,.750,0,0,,0,0,,1,3,4,0,0,2,0,1,6
7,Sam Brunelle,9,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0
8,Abby Prohaska,9,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,2,0
9,School Totals,201,27,53,.509,22,36,.611,5,17,.294,4,5,.800,4,25,29,9,5,6,15,14,63
