,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,NC State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kody Burke,39,2,18,.111,0,7,.000,2,11,.182,0,0,,3,6,9,1,3,1,2,2,6
1,Len'Nique Brown-Hoskin,37,3,14,.214,2,8,.250,1,6,.167,3,3,1.000,0,3,3,5,1,0,1,4,10
2,Markeisha Gatling,36,5,14,.357,5,14,.357,0,0,,1,2,.500,2,6,8,1,3,0,2,4,11
3,Miah Spencer,32,5,14,.357,3,9,.333,2,5,.400,4,4,1.000,2,3,5,4,2,0,1,4,16
4,Krystal Barrett,26,3,8,.375,2,6,.333,1,2,.500,0,0,,1,1,2,0,1,1,1,2,7
6,Ashley Williams,12,1,3,.333,0,1,.000,1,2,.500,1,2,.500,1,0,1,0,0,0,0,1,4
7,Breezy Williams,12,1,1,1.000,1,1,1.000,0,0,,0,0,,2,0,2,0,1,0,0,0,2
8,Jennifer Mathurin,6,0,1,.000,0,0,,0,1,.000,1,3,.333,1,0,1,0,0,0,0,0,1
9,School Totals,200,20,73,.274,13,46,.283,7,27,.259,10,14,.714,12,19,31,11,11,2,7,17,57
