,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,NC State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Lexi Rydalch,37,.560,.526,.263,.368,9.8,11.3,10.7,26.6,3.0,2.4,12.0,33.5,122,84,
1,Morgan Bailey,37,.542,.542,.250,.000,9.8,20.3,16.0,5.5,1.5,4.7,14.3,18.7,111,80,
2,Kylie Maeda,36,.886,1.000,.500,.667,0.0,9.3,5.5,10.9,0.0,0.0,20.5,13.4,140,94,
3,Jennifer Hamson,36,.450,.300,.000,.700,13.5,34.7,26.1,4.9,0.0,21.7,0.0,18.0,129,63,
4,Kim Beeston,30,.188,.188,.750,.000,8.1,5.6,6.6,21.6,0.0,2.9,38.5,21.4,52,95,
6,Xojian Harry,11,.750,.750,1.000,.000,11.0,0.0,4.5,0.0,0.0,7.9,50.0,18.0,75,95,
7,Ashley Garfield,7,,,,,0.0,0.0,0.0,0.0,8.0,0.0,,0.0,,81,
8,Stephanie Rovetti,6,1.000,1.000,.000,.000,20.2,13.9,16.5,34.5,0.0,14.5,50.0,16.5,113,82,
9,School Totals,200,.541,.509,.328,.310,42.4,75.0,61.7,50.0,5.6,32.6,18.4,100.0,101.4,80.3,
