,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kody Burke,39,.167,.167,.611,.000,6.4,18.6,11.4,5.7,4.3,2.6,10.0,23.8,42,98,
1,Len'Nique Brown-Hoskin,37,.324,.250,.429,.214,0.0,9.8,4.0,32.3,1.5,0.0,6.1,20.5,79,110,
2,Markeisha Gatling,36,.368,.357,.000,.143,4.6,20.2,11.0,7.7,4.7,0.0,11.8,21.8,74,97,
3,Miah Spencer,32,.503,.429,.357,.286,5.2,11.4,7.7,36.4,3.5,0.0,6.0,24.3,112,105,
4,Krystal Barrett,26,.438,.438,.250,.000,3.2,4.7,3.8,0.0,2.2,3.9,11.1,16.1,82,110,
6,Ashley Williams,12,.506,.500,.667,.667,6.9,0.0,4.1,0.0,0.0,0.0,0.0,15.0,114,119,
7,Breezy Williams,12,1.000,1.000,.000,.000,13.9,0.0,8.2,0.0,4.7,0.0,0.0,3.9,209,108,
8,Jennifer Mathurin,6,.206,.000,1.000,3.000,13.9,0.0,8.2,0.0,0.0,0.0,0.0,18.0,63,120,
9,School Totals,200,.358,.322,.370,.192,25.0,57.6,38.3,55.0,15.5,5.1,8.1,100.0,80.3,101.4,
