,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Maryland ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Blake Dietrick,40,.653,.611,.389,.222,2.9,3.8,3.3,0.0,4.5,0.0,0.0,26.2,143,131,
1,Annie Tarakchian,40,.318,.318,.545,.000,2.9,19.2,10.0,23.1,4.5,2.6,15.4,17.2,83,124,
2,Michelle Miller,32,.100,.100,.300,.000,11.0,24.0,16.7,0.0,0.0,0.0,0.0,16.6,46,135,
3,Alex Wheatley,29,.500,.500,.000,.000,8.1,5.3,6.9,0.0,2.1,3.6,23.1,23.8,84,134,
4,Amanda Berntsen,13,.678,.500,.000,1.000,0.0,11.8,5.1,0.0,0.0,0.0,25.8,15.8,107,139,
6,Vanessa Smith,28,.754,.722,.111,.222,8.4,11.0,9.5,7.0,0.0,0.0,0.0,18.7,165,139,
7,Mariah Smith,11,.513,1.000,.000,2.000,10.7,14.0,12.1,43.0,10.9,0.0,34.7,13.9,104,111,
8,Taylor Williams,7,1.000,1.000,.000,.000,0.0,0.0,0.0,32.5,0.0,0.0,33.3,22.7,129,143,
9,School Totals,200,.517,.492,.270,.159,29.4,61.5,43.3,37.9,13.6,5.3,10.6,100.0,106.1,128.8,
