,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Michigan ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Savannah Smith,37,.539,.458,.333,.500,0.0,0.0,0.0,20.8,3.1,0.0,21.5,27.8,92,111,
1,Savannah Scott,36,.680,.625,.375,.313,4.3,20.2,11.6,20.2,6.3,0.0,14.2,32.4,118,100,
2,Krystal Leger-Walker,32,.400,.400,.600,.000,0.0,11.4,5.2,27.0,0.0,0.0,37.5,13.8,69,115,
3,Kianna Williams,29,.500,.500,.429,.000,5.3,50.2,25.9,24.5,3.9,6.1,12.5,15.2,103,96,
4,Bridget Hintz,17,,,,,0.0,0.0,0.0,0.0,0.0,5.2,100.0,9.7,0,115,
6,Tiarna Clarke,27,.600,.600,.600,.000,5.7,0.0,3.1,0.0,0.0,0.0,28.6,14.3,82,118,
7,Alexis Chapman,13,.253,.000,.000,.667,0.0,0.0,0.0,14.7,0.0,0.0,0.0,16.4,70,118,
8,Abby Kain,7,.169,.000,.000,1.000,22.0,0.0,11.9,0.0,0.0,0.0,0.0,22.7,59,117,
9,Kirsten Kramer,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,118,
10,School Totals,200,.534,.480,.380,.300,15.4,63.6,37.5,61.9,11.4,6.7,21.9,100.0,87.1,107.1,
