,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Northern Colorado ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Savannah Smith,37,5,12,.417,4,8,.500,1,4,.250,5,6,.833,0,0,0,3,2,0,4,2,16
1,Savannah Scott,36,9,16,.563,7,10,.700,2,6,.333,5,5,1.000,1,4,5,2,4,0,3,4,25
2,Krystal Leger-Walker,32,2,5,.400,2,2,1.000,0,3,.000,0,0,,0,2,2,4,0,0,3,5,4
3,Kianna Williams,29,3,7,.429,2,4,.500,1,3,.333,0,0,,1,8,9,3,2,2,1,5,7
4,Bridget Hintz,17,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,3,2,0
6,Tiarna Clarke,27,2,5,.400,0,2,.000,2,3,.667,0,0,,1,0,1,0,0,0,2,1,6
7,Alexis Chapman,13,0,3,.000,0,3,.000,0,0,,2,2,1.000,0,0,0,1,0,0,0,0,2
8,Abby Kain,7,0,2,.000,0,2,.000,0,0,,1,2,.500,1,0,1,0,0,0,0,1,1
9,Kirsten Kramer,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,200,21,50,.420,15,31,.484,6,19,.316,13,15,.867,4,14,18,13,8,3,16,20,61
