,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Rutgers ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Cierra Dillard,40,.504,.471,.647,.353,0.0,12.1,7.1,28.4,5.2,0.0,20.3,30.5,98,92,
1,Hanna Hall,37,.870,.900,.800,.800,0.0,3.3,1.9,36.2,1.4,0.0,22.8,11.7,158,103,
2,Summer Hemphill,34,.723,.679,.071,.286,5.1,21.3,14.6,14.2,1.5,5.0,16.0,27.3,127,93,
3,Theresa Onwuka,11,.200,.200,.000,.000,15.7,0.0,6.5,0.0,4.7,0.0,28.6,31.5,41,96,
4,Adebola Adeyeye,9,1.000,1.000,.000,.000,57.7,26.8,39.5,0.0,0.0,9.4,50.0,22.0,106,90,
6,Autumn Jones,29,1.008,1.000,.600,.400,0.0,12.5,7.4,6.4,0.0,0.0,14.5,11.7,166,103,
7,Courtney Wilkins,28,.700,.600,.800,.600,6.2,17.2,12.7,5.9,0.0,0.0,24.0,14.7,118,100,
8,Brittany Morrison,8,.000,.000,.000,.000,0.0,30.2,17.8,0.0,0.0,0.0,0.0,6.2,0,96,
9,Finess Dickson,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.5,0,108,
10,School Totals,199,.651,.611,.426,.352,26.1,66.7,50.0,66.7,9.1,6.4,22.2,100.0,106.5,92.2,
