,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Buffalo ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Cierra Dillard,40,6,17,.353,2,6,.333,4,11,.364,4,6,.667,0,4,4,6,4,0,5,1,20
1,Hanna Hall,37,3,5,.600,0,1,.000,3,4,.750,3,4,.750,0,1,1,8,1,0,2,2,12
2,Summer Hemphill,34,9,14,.643,8,13,.615,1,1,1.000,4,4,1.000,1,6,7,2,1,2,3,3,23
3,Theresa Onwuka,11,1,5,.200,1,5,.200,0,0,,0,0,,1,0,1,0,1,0,2,2,2
4,Adebola Adeyeye,9,2,2,1.000,2,2,1.000,0,0,,0,0,,3,2,5,0,0,1,2,4,4
6,Autumn Jones,29,4,5,.800,2,2,1.000,2,3,.667,2,2,1.000,0,3,3,1,0,0,1,0,12
7,Courtney Wilkins,28,2,5,.400,0,1,.000,2,4,.500,3,3,1.000,1,4,5,1,0,0,2,5,9
8,Brittany Morrison,8,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0
9,Finess Dickson,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
10,School Totals,199,27,54,.500,15,31,.484,12,23,.522,16,19,.842,6,22,28,18,7,3,18,18,82
