,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Baylor ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Chloe Lamb,38,.630,.550,.600,.400,0.0,13.2,6.9,13.4,3.0,0.0,7.8,18.6,121,71,
1,Liv Korngable,38,.460,.409,.182,.182,0.0,6.6,3.5,33.5,1.5,0.0,20.2,21.7,88,78,
2,Kyah Watson,35,.672,.700,.600,.400,0.0,7.2,3.8,6.9,0.0,4.1,25.4,12.5,98,80,
3,Hannah Sjerven,34,.503,.500,.214,.286,4.1,11.1,7.8,0.0,6.8,4.2,16.0,30.6,84,62,
4,Maddie Krull,26,.471,.250,.250,1.250,0.0,33.8,17.7,16.8,6.6,0.0,24.4,17.5,86,53,
6,Grace Larkins,15,.167,.167,.000,.000,18.5,8.4,13.2,0.0,0.0,0.0,14.3,25.9,47,81,
7,Allison Peplowski,6,,,,,0.0,20.9,11.0,0.0,0.0,0.0,100.0,18.5,0,74,
8,Jeniah Ugofsky,5,,,,,0.0,50.3,26.4,0.0,0.0,0.0,,0.0,,61,
9,Macy Guebert,4,1.500,1.500,1.000,.000,0.0,31.4,16.5,0.0,0.0,0.0,0.0,13.9,300,70,
10,School Totals,201,.516,.471,.314,.333,10.3,71.9,42.6,50.0,14.3,7.1,19.2,100.0,87.1,67.1,
