,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Laurin Mincy,40,.796,.750,.750,.375,0.0,14.8,7.5,36.8,0.0,0.0,9.7,14.6,166,96,
1,Shatori Walker-Kimbrough,36,.752,.733,.133,.133,4.3,8.2,6.3,9.3,1.8,2.7,5.9,26.5,145,92,
2,Brionna Jones,33,.719,.667,.000,.333,14.0,31.4,22.9,13.4,2.0,0.0,0.0,11.8,171,87,
3,Lexie Brown,24,.063,.000,.714,.286,0.0,24.7,12.6,21.7,2.7,0.0,20.2,23.3,36,87,
4,Malina Howard,18,.380,.333,.000,.667,17.1,8.2,12.6,10.7,0.0,0.0,20.5,15.3,92,98,
6,Brene Moseley,16,.576,.500,.833,.333,0.0,18.5,9.4,27.8,0.0,0.0,30.4,34.9,91,95,
7,Kiara Leslie,15,.200,.200,.200,.000,20.5,9.9,15.1,13.1,4.3,6.5,16.7,22.6,66,82,
8,Tierney Pfirman,10,.500,.500,.000,.000,15.4,0.0,7.5,0.0,0.0,0.0,50.0,22.6,55,100,
9,Kristen Confroy,7,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.2,0,100,
10,A'Lexus Harrison,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,100,
11,School Totals,200,.559,.519,.365,.250,34.6,77.8,56.6,73.9,6.5,4.9,18.3,100.0,104.8,88.7,
