,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Baylor ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kristine Anigwe,33,.517,.438,.000,.438,3.1,31.1,17.1,28.5,1.5,2.2,36.6,42.0,68,100,
1,Mi'Cole Cayton,33,.111,.111,.222,.000,6.2,3.1,4.7,0.0,3.0,0.0,25.0,16.7,23,108,
2,Mikayla Cowling,31,.208,.208,.333,.000,6.6,6.6,6.6,0.0,0.0,0.0,20.0,22.3,39,114,
3,Penina Davidson,24,.500,.500,.000,.000,4.3,8.5,6.4,10.9,0.0,0.0,50.0,7.7,59,113,
4,Asha Thomas,21,.303,.250,.750,.500,4.9,4.9,4.9,37.9,0.0,0.0,17.0,12.9,72,114,
6,Courtney Range,23,.500,.500,.375,.000,0.0,22.3,11.1,14.8,0.0,0.0,11.1,18.0,89,108,
7,Jaelyn Brown,19,.336,.200,.200,.400,0.0,21.6,10.8,14.1,0.0,0.0,25.4,19.1,57,108,
8,CJ West,12,.500,.500,.000,.000,0.0,8.5,4.3,0.0,0.0,0.0,0.0,7.7,99,112,
9,Chen Yue,2,,,,,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,218,117,
10,Mo Mosley,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,23.0,0,113,
11,School Totals,200,.364,.319,.224,.190,17.9,66.7,42.3,52.9,3.8,1.9,27.5,100.0,57.5,107.5,
