,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Janee Thompson,34,.436,.385,.385,.308,0.0,5.2,3.2,8.3,3.5,3.1,6.3,22.6,114,55,
1,Makayla Epps,33,.586,.575,.300,.050,0.0,8.1,4.9,29.0,3.6,0.0,4.7,31.6,143,54,
2,Batouly Camara,23,.510,.333,.000,1.333,12.0,34.8,25.9,11.1,2.6,9.2,29.6,14.3,106,28,
3,Maci Morris,22,1.500,1.500,1.000,.000,0.0,24.2,14.7,6.6,0.0,0.0,40.0,11.1,139,46,
4,Evelyn Akhator,20,.714,.714,.000,.000,20.7,17.8,18.9,17.4,2.9,5.3,0.0,17.0,172,44,
6,Taylor Murray,26,.736,.714,.143,.143,5.3,13.7,10.4,24.3,0.0,4.0,0.0,13.9,178,55,
7,Alexis Jennings,22,.447,.375,.000,.250,31.3,8.1,17.2,6.6,0.0,4.8,18.4,24.1,110,60,
8,Alyssa Rice,13,.505,.500,.000,.500,31.8,13.7,20.8,0.0,4.5,8.1,29.1,25.8,93,42,
9,Ivana Jakubcova,7,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,8.4,0.0,0.0,7.0,0,50,
10,School Totals,200,.585,.561,.242,.212,48.3,71.1,62.2,51.5,11.8,18.4,12.1,100.0,125.0,45.6,
