,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,UNC Asheville ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tianna Knuckles,28,3,19,.158,2,7,.286,1,12,.083,1,2,.500,1,1,2,0,0,0,2,1,8
1,Ja'Da Brayboy,25,2,6,.333,1,4,.250,1,2,.500,0,0,,0,3,3,1,1,0,3,2,5
2,Chatori Major,24,3,15,.200,2,7,.286,1,8,.125,0,0,,1,3,4,0,0,0,1,2,7
3,KJ Weaver,23,2,6,.333,2,6,.333,0,0,,1,2,.500,5,3,8,1,0,1,1,3,5
4,Paige Love,21,0,4,.000,0,2,.000,0,2,.000,0,0,,1,2,3,0,0,0,0,0,0
6,Khaila Webb,21,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,1,1,2,1,0
7,Jessica Wall,20,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,1,0,0,2,0,0
8,Bronaza Fitzgerald,16,2,3,.667,2,3,.667,0,0,,0,1,.000,4,0,4,0,0,1,1,2,4
9,Sonora Dengokl,13,1,7,.143,1,7,.143,0,0,,0,0,,1,0,1,0,1,0,2,1,2
10,Tiffany Wilson,7,0,0,,0,0,,0,0,,0,0,,0,1,1,1,1,0,1,5,0
11,Tyler Smith,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Ali Trani,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,School Totals,200,13,63,.206,10,38,.263,3,25,.120,2,5,.400,13,15,28,4,4,3,15,17,31
