,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Skylar Diggins,37,.337,.143,.429,.571,6.4,16.9,11.5,48.2,1.4,0.0,40.7,17.6,92,73,
1,Brittany Mallory,34,.714,.714,.714,.000,3.5,11.0,7.1,11.9,4.4,0.0,17.6,22.0,116,67,
2,Natalie Novosel,30,.500,.500,.333,.000,7.8,20.8,14.1,20.0,3.3,0.0,34.8,33.7,72,69,
3,Devereaux Peters,29,.783,.750,.000,.750,12.2,43.1,27.2,28.0,6.9,9.4,15.8,19.2,148,51,
4,Becca Bruszewski,16,.576,.667,.000,.333,0.0,15.6,7.6,10.9,3.1,0.0,22.5,12.2,90,69,
6,Natalie Achonwa,26,.562,.571,.000,.571,13.6,24.0,18.6,0.0,3.9,0.0,18.6,18.2,100,68,
7,Fraderica Miller,18,.678,.667,.000,1.000,19.6,0.0,10.1,18.9,2.8,5.1,18.8,13.0,137,65,
8,Kaila Turner,7,,,,,0.0,17.9,8.7,0.0,0.0,0.0,,0.0,,76,
9,Mary Forr,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,44.0,0,76,
10,Ariel Braker,1,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0,76,
11,Veronica Badway,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,76,
12,School Totals,200,.577,.551,.305,.305,41.2,96.9,68.2,85.7,17.5,9.1,26.2,100.0,97.5,66.3,
