,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Seton Hall ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tabatha Richardson-Smith,33,7,23,.304,4,10,.400,3,13,.231,0,0,,0,3,3,0,2,0,2,1,17
1,Aleesha Powell,31,5,13,.385,2,7,.286,3,6,.500,0,0,,2,4,6,5,4,1,1,3,13
2,Tiffany Jones,31,2,8,.250,1,4,.250,1,4,.250,3,4,.750,2,3,5,0,0,2,3,3,8
3,Shakena Richardson,27,5,9,.556,4,7,.571,1,2,.500,2,2,1.000,1,2,3,6,1,0,4,1,13
4,Lubirdia Gordon,13,0,2,.000,0,2,.000,0,0,,0,0,,2,4,6,0,0,3,3,3,0
6,LaTecia Smith,20,3,5,.600,3,5,.600,0,0,,0,0,,2,2,4,2,1,0,2,3,6
7,Martha Kuderer,17,4,6,.667,2,2,1.000,2,4,.500,0,0,,0,2,2,0,2,0,1,1,10
8,Jordan Mosley,11,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,1,0,1,0,0,0,1,1,5
9,Jordan Molyneaux,7,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2
10,Claire Lundberg,6,0,2,.000,0,0,,0,2,.000,0,0,,0,1,1,0,0,0,1,0,0
11,Taylor Byrne,4,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,1,2,2
12,School Totals,200,29,72,.403,18,40,.450,11,32,.344,7,8,.875,10,21,31,13,10,6,19,19,76
