,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,IUPUI ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Rachel Kent,38,3,12,.250,1,1,1.000,2,11,.182,0,0,,0,3,3,1,2,1,1,5,8
1,Destiny Perkins,34,1,6,.167,0,1,.000,1,5,.200,0,0,,0,5,5,3,0,0,1,1,3
2,Rachel McLimore,31,4,13,.308,2,7,.286,2,6,.333,8,8,1.000,2,3,5,1,0,1,4,3,18
3,Macee Williams,31,6,15,.400,6,15,.400,0,0,,5,8,.625,8,5,13,6,2,1,1,2,17
4,Madison Wise,27,2,8,.250,2,6,.333,0,2,.000,0,0,,2,0,2,1,1,0,2,2,4
6,Natalie Andersen,17,2,5,.400,2,2,1.000,0,3,.000,0,0,,0,2,2,1,0,1,0,1,4
7,Anna Mortag,14,6,11,.545,4,5,.800,2,6,.333,0,0,,0,4,4,0,0,1,0,2,14
8,Morgan Allen,9,2,2,1.000,2,2,1.000,0,0,,0,0,,0,3,3,0,0,0,0,0,4
9,School Totals,201,26,72,.361,19,39,.487,7,33,.212,13,16,.813,12,25,37,13,5,5,9,16,72
