,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Amber Orrange,38,.642,.611,.111,.444,8.8,12.0,10.7,13.3,1.6,2.3,15.7,18.6,127,87,
1,Chiney Ogwumike,35,.695,.722,.000,.333,14.3,16.3,15.5,24.2,1.7,2.5,4.6,34.3,146,85,
2,Joslyn Tinkle,35,.503,.500,.125,.250,4.8,19.6,13.6,9.4,1.7,7.5,10.1,15.6,110,80,
3,Sara James,21,.600,.600,1.000,.000,0.0,10.9,6.5,15.1,0.0,0.0,16.7,15.8,117,93,
4,Mikaela Ruef,10,.000,.000,.000,.000,16.7,80.0,54.2,13.8,0.0,0.0,42.9,38.8,21,67,
6,Taylor Greenfield,37,.647,.583,.500,.333,0.0,9.3,5.5,8.4,0.0,0.0,12.7,11.8,130,94,
7,Bonnie Samuelson,17,.375,.375,.750,.000,0.0,0.0,0.0,8.8,0.0,0.0,20.0,16.3,77,97,
8,Erica Payne,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,97,
9,Jasmine Camp,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,94,
10,Tess Picknell,1,1.000,1.000,.000,.000,100.0,100.0,100.0,0.0,0.0,0.0,50.0,100.0,112,54,
11,School Totals,200,.584,.573,.236,.255,33.3,80.0,61.0,48.3,4.5,10.9,15.1,100.0,107.5,83.6,
