,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Tulsa ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Taleya Mayberry,38,6,18,.333,6,15,.400,0,3,.000,6,8,.750,1,2,3,4,3,0,1,2,18
1,Kelsee Grovey,38,5,15,.333,3,6,.500,2,9,.222,0,0,,0,0,0,1,0,0,1,1,12
2,Tiffani Couisnard,35,3,9,.333,3,9,.333,0,0,,0,0,,5,4,9,0,2,0,2,4,6
3,Ashley Clark,28,2,6,.333,2,5,.400,0,1,.000,0,0,,0,4,4,1,4,0,1,3,4
4,Loren McDaniel,18,1,4,.250,1,4,.250,0,0,,0,0,,0,3,3,0,0,0,0,2,2
6,Mariah Turner,21,1,3,.333,1,2,.500,0,1,.000,2,4,.500,1,2,3,0,0,0,1,0,4
7,Kadan Brady,17,2,3,.667,0,1,.000,2,2,1.000,2,2,1.000,0,0,0,0,0,0,1,0,8
8,Jessica McQuin,4,1,4,.250,1,3,.333,0,1,.000,0,0,,0,1,1,0,1,0,0,0,2
9,Antoinet Webster,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,200,21,63,.333,17,46,.370,4,17,.235,10,14,.714,7,16,23,6,10,0,7,12,56
