,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Gonzaga ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Chandler Smith,33,3,10,.300,3,7,.429,0,3,.000,0,0,,0,6,6,6,2,1,2,1,6
1,Jessie Loera,33,2,7,.286,2,6,.333,0,1,.000,2,2,1.000,2,2,4,6,0,2,4,0,6
2,Katie Campbell,31,5,8,.625,0,2,.000,5,6,.833,0,0,,0,7,7,1,1,2,3,3,15
3,Zykera Rice,29,8,14,.571,8,13,.615,0,1,.000,2,3,.667,3,3,6,0,0,0,3,0,18
4,LeeAnne Wirth,29,1,6,.167,1,6,.167,0,0,,2,2,1.000,2,7,9,1,1,0,2,1,4
6,Louise Forsyth,17,2,3,.667,0,1,.000,2,2,1.000,2,2,1.000,1,1,2,0,0,0,1,2,8
7,Jenn Wirth,15,2,4,.500,2,4,.500,0,0,,2,2,1.000,1,3,4,1,0,0,3,4,6
8,Melody Kempton,12,2,2,1.000,2,2,1.000,0,0,,1,1,1.000,1,1,2,0,0,0,0,3,5
9,Gillian Barfield,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,199,25,54,.463,18,41,.439,7,13,.538,11,12,.917,10,30,40,15,4,5,18,14,68
