,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Little Rock,68.3,0.377,15.6,21.1,0.082,75.0
1,Gonzaga,68.3,0.528,23.2,38.5,0.204,100.0
