,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Maryland,63.7,0.449,15.1,29.0,0.085,90.6
1,Connecticut,63.7,0.611,12.6,33.3,0.278,126.6
