,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sabrina Ionescu,40,.587,.607,.286,.071,3.2,13.5,9.2,63.8,1.5,0.0,12.2,23.5,123,85,
1,Satou Sabally,37,.468,.464,.429,.143,3.5,19.5,12.8,17.3,0.0,6.3,0.0,23.0,106,80,
2,Maite Cazorla,37,.500,.500,.833,.000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.4,70,98,
3,Ruthy Hebard,32,.623,.533,.000,.600,12.0,30.9,23.1,0.0,0.0,9.7,0.0,33.9,136,70,
4,Erin Boley,17,.000,.000,.714,.000,0.0,10.6,6.2,0.0,0.0,0.0,0.0,23.6,0,90,
6,Oti Gildon,22,.513,1.000,.000,2.000,5.8,8.2,7.2,0.0,2.7,0.0,0.0,4.9,112,86,
7,Lydia Giomi,7,.000,.000,.000,.000,0.0,25.7,15.1,0.0,0.0,0.0,50.0,16.4,0,79,
8,Morgan Yaeger,6,,,,,0.0,15.0,8.8,0.0,0.0,0.0,,0.0,,87,
9,School Totals,198,.487,.466,.345,.241,19.4,72.7,50.7,56.0,3.0,13.7,7.2,100.0,94.0,79.1,
