,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Green Bay ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kayla Tetschlag,33,10,13,.769,6,8,.750,4,5,.800,5,5,1.000,1,5,6,1,0,1,4,2,29
1,Heather Golden,27,0,2,.000,0,0,,0,2,.000,0,0,,0,1,1,1,0,0,4,3,0
2,Julie Wojta,24,5,9,.556,4,8,.500,1,1,1.000,1,1,1.000,0,5,5,1,1,0,2,2,12
3,Celeste Hoewisch,23,0,5,.000,0,5,.000,0,0,,4,4,1.000,0,4,4,1,0,0,6,4,4
4,Sarah Eichler,18,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,3,0,0,0,5,2
6,Hannah Quilling,31,0,3,.000,0,1,.000,0,2,.000,0,0,,0,3,3,4,2,0,0,1,0
7,Adrian Ritchie,24,1,7,.143,0,3,.000,1,4,.250,0,0,,1,6,7,3,0,1,1,3,3
8,Stephanie Sension,16,3,7,.429,3,5,.600,0,2,.000,0,0,,2,1,3,1,0,0,1,0,6
9,Lydia Bauer,4,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
10,School Totals,200,20,48,.417,14,31,.452,6,17,.353,10,10,1.000,4,26,30,15,3,2,18,20,56
