,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Drake ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sammie Bachrodt,35,1,9,.111,0,5,.000,1,4,.250,0,0,,0,2,2,5,1,0,0,2,3
1,Becca Hittner,31,7,21,.333,3,13,.231,4,8,.500,1,1,1.000,2,7,9,4,1,0,2,4,19
2,Maddy Dean,30,3,4,.750,1,1,1.000,2,3,.667,2,2,1.000,1,5,6,4,0,0,3,3,10
3,Sara Rhine,28,6,10,.600,5,8,.625,1,2,.500,5,8,.625,0,4,4,0,1,3,4,4,18
4,Maddie Petersen,25,2,3,.667,1,1,1.000,1,2,.500,0,0,,0,0,0,4,0,0,1,0,5
6,Nicole Miller,27,5,8,.625,3,5,.600,2,3,.667,0,0,,1,0,1,3,2,0,1,1,12
7,Brenni Rose,22,3,6,.500,2,4,.500,1,2,.500,0,0,,1,0,1,2,1,0,4,1,7
8,Monica Burich,15,0,2,.000,0,1,.000,0,1,.000,0,0,,4,1,5,1,2,0,0,4,0
9,Becca Jonas,7,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,2
10,Allie Wooldridge,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,School Totals,223,28,65,.431,16,39,.410,12,26,.462,8,11,.727,9,19,28,23,8,3,16,20,76
