,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sam Haiby,36,.546,.467,.267,.467,2.9,20.5,10.2,9.7,5.1,0.0,10.0,30.2,110,100,
1,Isabelle Bourne,32,.508,.625,.500,1.000,9.8,9.2,9.6,8.0,1.9,3.2,0.0,9.7,124,108,
2,Jaz Shelley,31,.500,.500,.727,.000,0.0,4.8,2.0,39.9,0.0,0.0,15.4,22.7,100,115,
3,Allison Weidner,29,.143,.143,.143,.000,3.6,25.4,12.7,24.8,2.1,0.0,22.2,16.8,48,105,
4,Alexis Markowski,27,.389,.350,.200,.600,19.4,21.8,20.4,0.0,0.0,7.6,0.0,25.4,101,105,
6,Bella Cravens,19,.000,.000,.000,.000,0.0,7.8,3.2,11.6,3.2,0.0,0.0,8.6,22,107,
7,Mi'Cole Cayton,15,.375,.375,.750,.000,7.0,9.8,8.2,0.0,0.0,0.0,33.3,21.7,56,114,
8,Kendall Moriarty,8,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,66.7,20.3,51,116,
9,Annika Stewart,2,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0,117,
10,School Totals,199,.429,.402,.393,.304,28.9,70.4,46.2,55.6,9.2,7.7,13.5,100.0,84.6,104.6,
