,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Texas A&M ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Alexia Standish,40,8,14,.571,6,9,.667,2,5,.400,1,2,.500,0,1,1,4,2,0,4,1,19
1,Sydney Carter,40,2,14,.143,1,8,.125,1,6,.167,8,8,1.000,1,5,6,7,2,0,4,2,13
2,Adaora Elonu,33,2,8,.250,2,8,.250,0,0,,1,2,.500,3,2,5,1,1,2,1,4,5
3,Tyra White,25,3,7,.429,3,5,.600,0,2,.000,1,2,.500,1,2,3,0,1,0,2,2,7
4,Kelsey Bone,16,4,10,.400,4,9,.444,0,1,.000,2,2,1.000,2,5,7,0,2,1,2,4,10
6,Karla Gilbert,21,5,7,.714,5,7,.714,0,0,,0,0,,1,2,3,0,0,1,0,3,10
7,Skylar Collins,15,4,4,1.000,2,2,1.000,2,2,1.000,0,0,,0,0,0,1,2,0,1,1,10
8,Kelsey Assarian,10,0,0,,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,2,0
9,School Totals,200,28,64,.438,23,48,.479,5,16,.313,13,16,.813,8,19,27,14,10,4,14,19,74
