,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Maryland ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alexia Standish,40,.635,.643,.357,.143,0.0,3.1,1.5,20.0,2.6,0.0,21.2,22.2,104,112,
1,Sydney Carter,40,.365,.179,.429,.571,2.9,15.6,9.1,26.9,2.6,0.0,18.6,25.3,83,107,
2,Adaora Elonu,33,.279,.250,.000,.250,10.7,7.6,9.2,4.7,1.6,4.5,10.1,14.1,75,110,
3,Tyra White,25,.440,.429,.286,.286,4.7,10.0,7.3,0.0,2.1,0.0,20.2,18.6,76,110,
4,Kelsey Bone,16,.457,.400,.100,.200,14.7,39.1,26.5,0.0,6.4,4.6,15.5,37.9,86,87,
6,Karla Gilbert,21,.714,.714,.000,.000,5.6,11.9,8.7,0.0,0.0,3.5,0.0,15.7,145,112,
7,Skylar Collins,15,1.250,1.250,.500,.000,0.0,0.0,0.0,15.4,6.9,0.0,20.0,15.7,177,104,
8,Kelsey Assarian,10,,,,,0.0,25.0,12.1,14.3,0.0,0.0,,0.0,218,109,
9,School Totals,200,.517,.477,.250,.250,23.5,59.4,40.9,50.0,12.8,7.4,16.4,100.0,94.9,103.8,
