,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisville ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Antonita Slaughter,40,7,10,.700,0,1,.000,7,9,.778,0,0,,1,5,6,0,0,0,4,2,21
1,Bria Smith,32,5,7,.714,5,7,.714,0,0,,3,4,.750,1,6,7,3,0,0,5,5,13
2,Shoni Schimmel,30,6,14,.429,1,6,.167,5,8,.625,5,7,.714,0,1,1,2,3,0,5,6,22
3,Sara Hammond,20,3,5,.600,2,4,.500,1,1,1.000,0,0,,1,3,4,0,1,1,0,5,7
4,Sheronne Vails,16,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,0,4,3
6,Jude Schimmel,28,2,9,.222,0,7,.000,2,2,1.000,0,0,,1,4,5,3,0,0,6,1,6
7,Cortnee Walton,17,0,2,.000,0,1,.000,0,1,.000,0,0,,1,3,4,1,2,0,0,1,0
8,Monique Reid,13,1,3,.333,1,2,.500,0,1,.000,4,5,.800,0,0,0,1,0,0,0,0,6
9,Megan Deines,4,2,3,.667,2,2,1.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,4
10,Shelby Harper,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,27,55,.491,11,30,.367,16,25,.640,12,16,.750,5,22,27,10,6,1,20,24,82
